|2205|Far Manager|1.75 build 1807|FreeWare|0| |rarlab|Русский|0|Win95,Win98,WinME,WinNT,Win2000,WinXP,WinVista|Windows|shells
|10071|Total Password Generator v1.3c| |FreeWare|0| |Denis Zabiyako|Английский|http://www.zabiyako.com/| |Windows|pass
|8515|Captain Mnemo v1.4| |ShareWare|0| |ReFog Software| |http://www.refog.ru/cm/| |Windows|pass
|615|The Bat!|v4.2.36.4|ShareWare|$25|http://shop.freesoft.ru/catalog/basket.php?id=21477&amp;amp;act=buy|RIT Reserach Labs.|Русский|http://www.ritlabs.com/|Win2000,WinXP,WinVista,Win7|Windows|post
|671194|ixBASE|1.95|FreeWare|0| |Анатолий Шевелёв|Русский|http://ixbase.info|WinXP|Windows|bd
|671159|Visual DataFlex Personal, 12| |FreeWare|0| |Data Access Worldwide|Английский|http://www.visualdataflex.ru| |Windows|dev
|671148|ActiveMenu 0.2b| |FreeWare|0| |Сергей Джей|Русский|http://menu.au78.com/| |Windows|iutils
|671146|PhotoAlbum| |FreeWare|0| |AR-Technology|Русский|http://winalex2006.narod.ru/| |Windows|graph
|671205|Робот-огородник|2.0|AdWare|0| |Star Cat|Русский|http://starcat.nm.ru|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista|Windows|logic
|632|Office Mail Server v0.8.10| |FreeWare|0| |Юрий Кучура|Английский|http://www.classcom.by/oms/| |Windows|post
|2375|English Trainer|6000|FreeWare|0| |Alexander Glazkov|Русский|http://www.asfreeware.ru/ETrainer.htm|Win98,WinME,Win2000,WinXP,Win2003,WinVista,Win7|Windows|lang
|669868|Автоплей-меню для мр3-коллекций|3.6|FreeWare|0| |as-master|Русский|http://www.mmbuilder.ru/autorunmp3.html|Win2000,WinXP,Win2003,WinVista|Windows|mplay
|671587|TxCalc|1.12|FreeWare|0| |Сергей Беляев|Русский|http://svb-sokoban.narod.ru/|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003|Windows|dev
|670058|File Transfer HC v0.9| |FreeWare|0| |hypercode|Русский|http://hypercode.jino-net.ru| |Windows|ucomm
|670400|HQ BoxShot, v1.10| |FreeWare|0| |Программы на заказ|Русский|http://www.mysoftware.ru| |Windows|html
|669894|Вытри окно! |1.0|FreeWare|0| |Cognaxon|Английский|http://www.cognaxon.com/index.php?page=educational| |Windows|games
|670067|Светлячки 1.13| |ShareWare|0| |gworms.com|Русский|http://gworms.com| |Windows|fen
|670569|Mouses House 1.0| |FreeWare|0| |Free Games Arena|Английский|http://www.freegamesarena.com/games/mouses-house-info.html| |Windows|games
|670481|IBM WebSphere Application Server Community Edition| |FreeWare|0| |IBM| |http://www-128.ibm.com/developerworks/ru/kickstart/index.html?S_TACT=105AGX99&amp;S_CMP=SIMPLERS?ca=dwr06Q3&amp;me=W&amp;met=download&amp;re=freesoft| |Windows|iutils
|670521|Deleaker Add-in for Visual C++ 1.2| |ShareWare|0| |Softanics| |http://www.deleaker.ru/| |Windows|dev
|670480|IBM DB2 Express-C| |FreeWare|0| |IBM| |http://www-128.ibm.com/developerworks/ru/kickstart/database.html?S_TACT=105AGX99&amp;S_CMP=SIMPLERS?ca=dwr06Q3&amp;me=W&amp;met=download&amp;re=freesoft| |Windows|dev
|670847|Plato Video To iPod PSP 3GP 3.45| |ShareWare|0| |Plato Global Creativity| |http://www.dvdtompegx.com/html/videotomp4all.html| |Windows|ucomm
|669925|ScReg 1.0 FINAL| |FreeWare|0| |Михаил|Русский|0| |Windows|iutils
|669964|MuellerWin, версия 2| |FreeWare|0| |Алексей Ю. Уласевич (STAKANOV)|Русский|http://stakanov.narod.ru/progs/muellerwin/| |Windows|perevod
|669893|Консольный перекодировщик|1.2.1|FreeWare|0| |Александр Ицков|Русский|http://itskoff.nextmail.ru|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003|Windows|trecode
|669892|Aquatic of Sherwood 1.0| |ShareWare|0| |Realore Studios|Русский|http://www.ru.realore.com/aquaticofsherwood/| |Windows|games
|669891|Babylon file manager v1.0.0| |ShareWare|0| |Babylon Software|Английский|http://www.babylonsoftware.newmail.ru/products.htm| |Windows|shells
|669889|Chesheer Cat  версия 1.3| |FreeWare|0| |Пащенко Александр| |0| |Windows|script
|672336|Duplicate Preventer 2.0| |ShareWare|0| |Nimble Software|Английский|http://www.NimbleSoftware.com/ms-excel-add-in/duplicate-preventer/| |Windows|delo
|672263|Любовь и голуби — скринсейвер v5.07| |ShareWare|0|http://shop.freesoft.ru/catalog/program.php?ID=29640|EleFun Multimedia| |http://www.elefun-desktops.ru| |Windows|fen
|670031|MyTime Assist 2.3| |ShareWare|0| |Almeza Research| |http://www.mytimeassist.com/rus/| |Windows|utime
|670079|Plato DVD Ripper 5.66| |ShareWare|0| |Plato Global Creativity|Английский|http://www.dvdtompegx.com/html/dvdripper.html| |Windows|mm
|670410|PL-Uploader|1.0|FreeWare|0| |pichugin_m|Английский|http://pichugin-m.pp.ru|Win2000,WinXP|Windows|mplay
|672516|Заставка Кис-Кис |1.9|ShareWare|1| |Alensoft|Русский|http://your-cat.org/| |Windows|fen
|671908|Словари on-line|2.0|FreeWare|0| |Star Cat|Русский|http://starcat.nm.ru|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista|Windows|lang
|671985|Alchemy Eye PRO 8.7| |ShareWare|0|http://shop.freesoft.ru/catalog/basket.php?prodid=2140&amp;quantity=1|Alchemy Lab| |http://www.alchemy-lab.ru/products/eye/pro.html| |Windows|iutils
|670428|StarS 1.0| |Demo|0| |Reznik|Русский|http://thecross.pisem.net| |Windows|others
|669987|WSQ viewer|2.7|FreeWare|0| |Cognaxon|Английский|http://www.cognaxon.com/index.php?page=wsqview| |Windows|graph
|670901|AxOlap 1.1611| |FreeWare|0| |IQ-soft| |http://www.axolap.ru/| |Windows|delo
|669875|Главная книга v.2.07| |Demo|0| |UrsaSoft|Русский|http://www.ursasoft.narod.ru| |Windows|delo
|670139|SmsToTeleTwo 1.0| |FreeWare|0| |Беляев Максим Иванович|Русский|http://wsms.ru| |Windows|clients
|669950|Paragon Partition Manager 7.0| |ShareWare|0|http://shop.freesoft.ru/catalog/program.php?ID=1385&amp;CID=323|Paragon Software Group|Русский|http://www.paragon.ru/home/pm-personal/| |Windows|udisk
|669910|AS Diary v.1.0 beta| |FreeWare|0| |Arvist Software|Русский|http://arvistsoftware.narod.ru/| |Windows|utime
|670449|Paragon CD-ROM Emulator 3.0| |ShareWare|0|http://shop.freesoft.ru/catalog/program.php?ID=1384&amp;CID=323|Paragon Software Group|Русский|http://www.paragon.ru/cde/home/personal/| |Windows|mm
|670448|Конвертор текстов| |FreeWare|0| |Дроботов А.В.|Русский|http://alexdrobotov.narod.ru/files| |Windows|urecode
|670048|Notebar v 1.0| |FreeWare|0| |AR-Technology|Русский|http://winalex2006.narod.ru/| |Windows|uedit
|670867|Screensaver Сад| |FreeWare|0| |Артем|Русский|http://donland.narod.ru| |Windows|fen
|670124|Advanced IP Scanner |2.0.1|FreeWare|0| |Famatech|Русский,Английский|http://www.radmin.ru/products/ipscanner/|Win2000,WinXP,Win2003,WinVista,Win7|Windows|ucomm
|670325|Система Персонал 1.07| |Demo|0| |Рост Про|Русский|http://rost-pro.ru| |Windows|delo
|669904|Disk Password Protection 4.8.624.0| |ShareWare|0|  |EXLADE, Inc.| |http://www.exlade.ru| |Windows|pass
|670657|Advanced Wallpaper Changer 2.1| |FreeWare|0| |AllMySoft| |http://www.allmysoft.com/download-advanced-wallpaper-changer.html| |Windows|fen
|669905|PackToBmp 1.0| |FreeWare|0| |shuric| |0| |Windows|udisk
|669909|Frutty Bar 1.0| |FreeWare|0| |FruttyBar.com|Русский|http://www.fruttybar.com/rus| |Windows|html
|670524|WinStart 2.4| |ShareWare|0| |TSTLabs| |http://www.tstlabs.ho.com.ua/| |Windows|udisk
|669926|System Scan Utilities 1.0 FINAL| |FreeWare|0| |Михаил|Английский|0| |Windows|usys
|669933|APIx 2 - Visual WinAPI| |FreeWare|0| |PiddleSoft Software Group|Русский|http://piddlesoft.narod.ru| |Windows|dev
|670590|Aqua Words 1.15| |ShareWare|0|http://shop.freesoft.ru/catalog/basket.php?id=28964&amp;act=buy|Realore Studios|Русский|http://www.ru.realore.com/aquawords/| |Windows|games
|670592|MathAdd ver 1.0| |FreeWare|0| |Григорий Вильнер|Русский|http://wiln.h17.ru| |Windows|dev
|670235|ASC Office v1.01.0| |Demo|0| |AlexSoftCorporation|Русский|http://nplanet.narod.ru/| |Windows|delo
|670354|UniPass| |FreeWare|0| |QUACsoft|Русский|http://quacsoft.fatal.ru| |Windows|pass
|670212|PinForWin 1.0| |ShareWare|0| |PinForWin|Русский|http://pin.gworms.com| |Windows|uplugin
|669917|Commander v.2.1| |FreeWare|0|mailto:xxx-xxx@peterstar.ru|-xXx- software|Русский|http://xxx-xxx.h16.ru| |Windows|usys
|670172|lisek_en|1.4|FreeWare| | |Виктор Новицкий|Русский|http://alter.sinor.ru/lisek/lisek_en.htm|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista|Windows|learngames
|670534|Politic Slot|1.0|FreeWare|0| |Александр Бушенков|Русский|http://www.tlex.ru/progs/polslot.htm|Win98,WinNT,Win2000,WinXP,WinVista,Win7|Windows| 
|3770|Metrix v3.0| |FreeWare|0| |Плюснин Александр Павлович|Русский|http://www.freemetrix.narod.ru| |Windows|learn
|8086|Три - Пять - Семь v1.0FS| |FreeWare|0| |Плюснин Александр Павлович|Русский|http://www.onebit.narod.ru/357.htm| |Windows|games
|1934|Go!Zilla v4.11.39| |ShareWare|0| |0| |http://gozilla.com/index.htm| |Windows|ftp
|2437|ProxyInspector for WinGate v2.7g| |ShareWare|0| |ADVSoft| |http://www.advsoft.ru/ru/| |Windows|iutils
|669679|Энциклопедия дебютных ошибок| |Demo|0| |ChessAssistant|Русский|http://www.chessassistant.ru/blunders.asp| |Windows|games
|669675|Мультибаза данных|3.0|ShareWare|300|http://shop.freesoft.ru/catalog/program.php?sphid=20263813&amp;amp;ID=21425|Конюхов Дмитрий Леонидович|Русский,Английский|http://www.familytree.ru/ru/dbs.htm|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista|Windows|bd
|670420|Acritum Sophisticated Rename 3.00| |ShareWare|0| |Acritum Software|Английский|http://www.acritum.com/sr/| |Windows|udisk
|669797|Доверенность SHR 2007 1.52| |FreeWare|0| |sHr|Русский|http://www.shr-soft.narod.ru| |Windows|delo
|963|FServer 2000 beta 2| |FreeWare|0| |mefik|Русский|http://fstudio.da.ru| |Windows|ucomm
|1032|ACDSee| |ShareWare|0|http://shop.freesoft.ru/catalog/program.php?ID=1620|ACD Systems|Английский|http://www.acdsee.ru| |Windows|graph
|670554|BTRemoutControl v 1.1| |FreeWare|0| |Aggressor|Русский|http://www.btframework.com/| |Windows|ucomm
|670550|Quizzz| |Demo|0| |Денис Петров|Русский|http://inf.usmga.ru/quizzz/| |Windows|learn
|670455|WebS| |FreeWare|0| |uunn.ru|Русский|http://www.uunn.ru/exec/webstat/| |Windows|iutils
|670088|ACCords CONVerter 4.4.2| |FreeWare|0| |Ахмадгалиев Константин Александрович|Русский|http://accconv.jino-net.ru| |Windows|mm
|670512|Snow Walk Solitaire 1.0| |FreeWare|0| |Free Games Area|Английский|http://www.freegamesarea.com/card_snow-walk-solitaire.html| |Windows|games
|670173|Obninsk DOC2TEXT converter 1.0.alpha| |FreeWare|0| |Max Brown|Русский|http://obninsk.name/obninsk_doc/| |Windows|script
|670392|A VIP Task Manager (Client/Server) 1.01| |ShareWare|0| |VIP Quality Software, Ltd|Английский|http://www.taskmanagementsoft.com/| |Windows|delo
|670336|Buyler eXplorer 2.6| |FreeWare|0| |Masters ITC|Русский|http://www.buyler.ru/explorer.php| |Windows|delo
|669820|ServiceMP|3.328|Trial|2000р.|http://shop.freesoft.ru/catalog/basket.php?id=206967&amp;amp;act=buy  |Shark-Media|Русский,Английский|http://www.shark-media.ru/|WinNT,Win2000,WinXP,Win2003,WinVista|Windows|torg
|670092|Figaro v1.0 free Build 4| |FreeWare|0| |TIMSOFT|Английский|http://tim-soft.narod.ru/f/| |Windows|uedit
|669880|Advanced Ticket Manager Professional (beta)| |FreeWare|0| |Дмитрий|Русский|0| |Windows|delo
|676265|SysOFF|0.5|FreeWare| | |Foger|Русский|http://sysoff.by.ru|WinNT,Win2000,WinXP,Win2003,WinVista|Windows|usys
|669815|Печать договоров из среды 1С:Предприятие в формате MS Word| |Demo|0| |Старостин Николай|Русский|http://strastin.narod.ru/prod40.htm| |Windows|delo
|670195|Кубики 4.0| |FreeWare|0| |Сергей Масленников|Русский|http://www.scarlett.ru/games/kubiki/| |Windows|games
|670450|УниДок 1.36| |ShareWare|0| |СофтБаланс| |http://www.softbalance.com.ua/programs/unidoc/| |Windows|delo
|670158|YO`Clock| |FreeWare|0| |Ivan Sadovoy|Русский|http://greblin.fatal.ru| |Windows|utime
|670011|Сборник JAVASCRIPTS|10.0|Demo|0| |PURGEN|Русский|http://www.softpurgen.narod.ru| |Windows|script
|673866|axSoft Visual WAP Maker|1.75|FreeWare|0| |axSoft Laboratories|Русский,Английский|http://www.axwap.com|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista|Windows|html
|669881|Auslogics Disk Defrag|2.1.2|FreeWare|$0.0| |Auslogics Software|Русский|http://www.auslogics.com/ru/software/disk-defrag| |Windows|udisk
|670055|12 единиц сленга Часть 3| |FreeWare|0| |Школа английского языка “Breakthrough” the Cool!|Русский|http://breakthrough.ru/| |Windows|learn
|669923|mEA.Universal Time Corrector Server| |FreeWare|0| |Мальцев Евгений Алексеевич, mEA Software|Русский|http://mea.com.ru| |Windows|iutils
|679854|SMS Performer|1.3.1|Trial|108| |ООО Барекс|Русский,Английский,Украинский,Другой|http://smsp.barex.com.ua|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista,Win7|Windows|crm
|675944| | | | | |CoreIMS| | |Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista|Windows|torg
|669845|FastReport Server 1.0| |ShareWare|0|  |Fast Reports, Inc.| |http://www.fastreportserver.com| |Windows|delo
|669848|Прогресс v1.0| |FreeWare|0| |Денис Альянов (AD design)|Русский|http://progress-soft.boom.ru| |Windows|others
|3771|Первичные документы v 5.17| |Demo|0| |PolyTech|Русский|http://www.polytech.ural.ru| |Windows|delo
|668532|Fresh Wallpaper|2.0b|FreeWare|0| |fd00ch|Русский|http://freshwallpaper.narod.ru| |Windows|fen
|670087|SEBCP  1.0| |FreeWare|0| |Бозняк Юрий|Русский|http://www.globinform.net| |Windows|udisk
|671613|Calcalor 1.0| |FreeWare|0| |Андрей Николаевич Кузнецов|Русский|http://www.linmedsoft.narod.ru/calcalor.html| |Windows|others
|669765|Zoommy 2.3| |ShareWare|0| |Mutex Developments| |http://zoommy.mutexdevelopments.com| |Windows|uplugin
|669701|Lode Runner 1.6| |ShareWare|0|http://shop.freesoft.ru/catalog/program.php?ID=20921|ZX Games|Русский|http://www.zxgames.com/loderunner| |Windows|games
|672279|Фазы Луны — скринсейвер v5.07| |ShareWare|0|http://shop.freesoft.ru/catalog/program.php?ID=29660|EleFun Multimedia| |http://www.elefun-desktops.ru| |Windows|fen
|669736|Tanks Evolution 1.0| |ShareWare|0| |Realore Studios|Русский|http://www.ru.realore.com/tanksevo/| |Windows|games
|672380|Счастливого Хэллоуина! – бесплатный скринсейвер 5.07| |FreeWare|0| |EleFun Multimedia| |http://www.elefun-desktops.ru| |Windows|fen
|671936|CoolTextWorker| |FreeWare|0| |Дмитрий Кудрявцев|Английский|http://todvk.narod.ru/| |Windows|uedit
|670579|CreateRgn ver 2.1| |FreeWare|0| |Григорий Вильнер|Русский|http://www.wilnga.com| |Windows|dev
|669766|EasyLabel| |ShareWare|0| |Бетасофт|Английский|http://devsvc.com/Products/Label/Default_ru.aspx| |Windows|graph
|669707|Professional Gaming Test v.2.4| |FreeWare|0| |Stalker114| |0| |Windows|games
|1131|Менты v1.01| |FreeWare|0| |Glucalo Company|Русский|http://micmech.da.ru| |Windows|games
|669103|PyramidK|1.0|FreeWare|0| |Клочков Павел|Русский|htttp://www.interestprograms.ru| |Windows|games
|669104|SMILE: Автонормы Lite| |Demo|0| |Smile group|Русский|http://smile-group.ru/products/autonorms| |Windows|delo
|79396|FotoAngelo v2.0.2 | |FreeWare|0| |andryha@translit|Русский|http://animaciya.narod.ru| |Windows|rus
|1162|Trash Killer 2 v2.0.4| |FreeWare|0| |KraiSoft Entertainment|Английский|http://www.kraisoft.com| |Windows|games
|9193|Child Toy v1.1| |FreeWare|0| |Lex Rem|Русский|http://nastolka.alfaspace.net/other.php| |Windows|learn
|670331|Mailly 31.10.2006| |FreeWare|0| |QUACsoft|Русский|http://quacsoft.net| |Windows|post
|670802|Smart Install Maker 3.00| |FreeWare|0| |InstallBuilders Company| |http://www.sminstall.com/rus/| |Windows|dev
|670057|Авторские и британские значки транскрипции| |FreeWare|0| |Школа английского языка “Breakthrough” the Cool!|Русский|http://breakthrough.ru/| |Windows|learn
|670334|Child Toy 2. v1.0| |FreeWare|0| |Lex Rem|Русский|http://nastolka.alfaspace.net/other.php| |Windows|learn
|674800|Animal Rehouse|2.0|FreeWare| | |MyPlayCity|Русский,Английский|http://www.myplaycity.ru/animal_rehouse|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista|Windows|joy
|669948|На посту! (Demo)| |Demo|0| |XXI - Games|Русский|http://xxi-games.narod.ru| |Windows|games
|669949|Minefield 6D|1.15|FreeWare|0| |Игорь Галочкин|Русский,Английский,Немецкий,Французский|http://home.in.tum.de/galochki/|Win2000,WinXP,Win2003,WinVista,Win7|Windows|logic
|670423|The Savior Tower 3D 1.0| |ShareWare|0| |ScreenSavers4You|Английский|http://www.screensavers4you.com/the-savior-tower-3d.html| |Windows|fen
|670464|Comodo Personal Firewall Pro v.2.4.16.174| |FreeWare|0| |Comodo|Русский|http://personalfirewall.comodo.com/| |Windows|iutils
|670187|MIDI-WAV-Конвертер| | |0| |A-WIND|Русский|0| |Windows|mm
|671282|dr.Alarmo v.1.04b| |FreeWare|0| |spassm| |0| |Windows|utime
|670032|WinLog Assist 2.0| |ShareWare|0| |Almeza Research| |http://www.mytimeassist.com/rus/| |Windows|utime
|1214|GetRight Pro|6.3e|ShareWare|0| |0| |http://www.getright.com| |Windows|ftp
|670164|Генератор цифровых паролей| |FreeWare|0| |Мурат Джусупов|Английский|http://www.yellow-gold-soft.com/software.php| |Windows|pass
|670551|Dib| |FreeWare|0| |Вильнер|Русский|http://www.wilnga.com| |Windows|dev
|670559|Прогноз-Лига Футбола|3.0|FreeWare|0| |Alduda|Русский|http://aldplay.ru|Win95,Win98,WinME,WinNT,Win2000,WinXP,Win2003,WinVista,Win7|Windows|joy
|670335|Puzzle ball| |FreeWare|0| |Doc.X|Русский|0| |Windows|games
|670177|AlienAssault| |Demo|0| |FreeFly|Русский|http://freefly.mirgames.ru| |Windows|games
|673615|Animation from Movie 1.0| |ShareWare|0| |Caricature Software|Английский|http://www.caricature-software.com| |Windows|graph
|673616|AntWorks FotoAlbum |3.71|FreeWare|0| |AntWorks|Русский,Английский,Украинский|http://antworks.su/|Win98,WinME,Win2000,WinXP,Win2003,WinVista|Windows|graph
|673617|FastCube 1.0| |ShareWare|0| |Fast Reports, Inc.| |http://ns.fast-report.com/en/products/fast-cube.html| |Windows|script
|671973|CryptoMaster| |ShareWare|0| |SnakeSoftwareCompany|Русский|http://snakesoftware.info| |Windows|udisk
|671776|Лилия. Анимированные обои. | |FreeWare|0| |Elefun Multimedia|Русский|http://www.elefun-desktops.ru| |Windows|fen
|671721|Miranda Shumaher Pack Lite|1.0|FreeWare|0| |Shumaher|Русский,Английский|http://miranda-s-p.xost.ru/|Win98,WinME,WinNT,Win2000,WinXP|Windows|irc
|671722|TouchPicture Free 1.3.1| |FreeWare|0| |TouchPicture.ru|Русский|http://www.TouchPicture.ru/index.html| |Windows|browsers
|671723|Анализ Динамики Продаж 2.01| |ShareWare|0| |Rodus|Русский|http://www.rodus.ru/products/adp/index.html| |Windows|delo
|670261|XPass 1.08b| |FreeWare|0| |deep@mail.primorye.ru|Английский|0| |Windows|pass
|670476|mito_exe_version.exe| |FreeWare|0| |MiTo Team|Русский|http://mito.exofire.net/| |Windows|dev
|670506|Diary Of Dreams 1.0.8.74| |FreeWare|0| |MDesign|Русский|http://mdesign.stsland.ru/| |Windows|utime
|670350|Geom 2006| |FreeWare|0| |Черногубов Дмитрий Евгеньевич|Русский|http://geom.xost.ru| |Windows|learn
|670168|Urler v 1.0| |FreeWare|0| |Неволин Андрей| |http://andrez.pbxlib.com.ua| |Windows|ibm
|670191|SG IconGrabber, 1.0| |FreeWare|0| |Sauron group|Русский|http://sauron-group.clan.su| |Windows|graph
|670646|Screensaver YO! 1.0| |FreeWare|0| |Виктор Боровой|Русский|http://yopc.ru| |Windows|fen
|670926|TimeTable 1.0| |FreeWare|0| |Lord0n|Русский|http://lord0n.livejournal.com/863.html| |Windows|others
|667144|ODA v0.6| |ShareWare|0| |ООО Бизнес-системы|Русский|http://oda.su/| |Windows|delo
|671153|Upx Shell EXEPacker 1.2.0.31| |FreeWare|0| |Наумкин К.В.|Русский|http://www.elsetrue.narod.ru/UpxShell.htm| |Windows|arh
|671163|CloseFolder| |ShareWare|0| |Snake Software Corporation|Русский|http://snakesoft.nm.ru| |Windows|udisk
|671093|Коммунальные платежи 1.2| |Demo|0| |Андрей С.Глазов|Русский|0| |Windows|delo
|671176|Sort Start Menu 1.0.0.1 beta| |FreeWare|0| |RASoft|Русский|http://ra-soft.msk.ru| |Windows|fen
|670984|Metal &amp; Fire 2.0| |FreeWare|0| |Бондаренко Александр|Русский|http://mf-game.narod.ru| |Windows|games
|670979|AddStudio|2|Demo|3990 руб.|http://www.softkey.ru/catalog/program.php?sphid=38024684&amp;ID=32006#o476899|PromoSoft|Русский|http://promo-soft.ru|WinXP,Win2003,WinVista,Win7|Windows|clients
|670978|Kiwi CatTools 3.2| |FreeWare|0| |Kiwi Enterprises| |http://www.kiwisyslog.com/cattools-info.php| |Windows|iutils
|671150|Newsland 1.0| |FreeWare|0| |Динара|Русский|http://newsland.ru/| |Windows|iutils
